date,day,segment_id,segment_index,latitude,longitude,land_use,land_use_encoded,segment_type,upstream_count,upstream_concentration,flow_rate,concentration,true_source_sink,true_role
2024-09-22,265,S4,6,39.9,-75.0,forest,0,tributary,2,2.7824361369802224,4.913955533990939,2.9537899588459844,0.0,neutral
2024-09-22,265,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.851236548396955,2.9569777669954695,10.92433371550777,0.0,neutral
2024-09-22,265,S7,8,39.8,-75.0,forest,0,main_stem,1,2.9537899588459844,7.913955533990939,2.6267274368061555,0.0,neutral
2024-09-22,265,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.12676188588544,10.849422184484144,5.134439201685625,-4.5,sink
2024-09-22,265,S9,10,39.6,-74.9,agriculture,1,main_stem,2,3.8805833192458903,21.763377718475084,3.7858216931816218,0.0,neutral
2024-09-22,265,S11,11,39.5,-74.9,urban,2,main_stem,2,5.658063641849971,29.65582213596376,4.5062497546628,0.0,neutral
2024-09-22,265,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.2531248773314,39.548266553452436,3.680216745328535,0.0,neutral
2024-09-22,265,S14,13,39.3,-74.9,urban,2,lower_reach,1,3.680216745328535,44.548266553452436,3.8284359210211916,0.0,neutral
2024-09-22,265,S15,14,39.2,-74.9,urban,2,outlet,1,3.8284359210211916,50.548266553452436,2.972047922149874,0.0,neutral
2024-09-23,266,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.9397867226342072,2.8257695679748616,0.0,neutral
2024-09-23,266,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.9397867226342072,2.9225757870407847,0.0,neutral
2024-09-23,266,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.9397867226342072,10.95209444375351,8.0,source
2024-09-23,266,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.849466806585518,9.129019706152596,6.0,source
2024-09-23,266,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.849466806585518,8.254083950530974,5.0,source
2024-09-23,266,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.849466806585518,0.04395276028753292,-3.0,sink
2024-09-23,266,S4,6,39.9,-75.0,forest,0,tributary,2,2.874172677507823,4.879573445268415,2.7780339125799296,0.0,neutral
2024-09-23,266,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.95209444375351,2.9397867226342074,10.95952350518225,0.0,neutral
2024-09-23,266,S7,8,39.8,-75.0,forest,0,main_stem,1,2.7780339125799296,7.879573445268415,2.6762628224020433,0.0,neutral
2024-09-23,266,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.044271605667422,10.789253529219724,4.827114607841831,-4.5,sink
2024-09-23,266,S9,10,39.6,-74.9,agriculture,1,main_stem,2,3.7516887151219374,21.66882697448814,4.246885952507232,0.0,neutral
2024-09-23,266,S11,11,39.5,-74.9,urban,2,main_stem,2,6.250484951519104,29.51829378107366,5.250723946354266,0.0,neutral
2024-09-23,266,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.647338353320899,39.36776058765918,5.112522097959251,0.0,neutral
2024-09-23,266,S14,13,39.3,-74.9,urban,2,lower_reach,1,5.112522097959251,44.36776058765918,5.796671889902533,0.0,neutral
2024-09-23,266,S15,14,39.2,-74.9,urban,2,outlet,1,5.796671889902533,50.36776058765918,5.443865850226705,0.0,neutral
2024-09-24,267,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.9226135207665367,2.8993800238863514,0.0,neutral
2024-09-24,267,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.9226135207665367,2.998331911905579,0.0,neutral
2024-09-24,267,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.9226135207665367,11.353553806939527,8.0,source
2024-09-24,267,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.806533801916341,8.587979133309075,6.0,source
2024-09-24,267,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.806533801916341,8.155970641858627,5.0,source
2024-09-24,267,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.806533801916341,0.5606453521631559,-3.0,sink
2024-09-24,267,S4,6,39.9,-75.0,forest,0,tributary,2,2.948855967895965,4.845227041533073,3.074767650403145,0.0,neutral
2024-09-24,267,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.353553806939527,2.9226135207665367,11.43652825861684,0.0,neutral
2024-09-24,267,S7,8,39.8,-75.0,forest,0,main_stem,1,3.074767650403145,7.845227041533073,3.07733447465045,0.0,neutral
2024-09-24,267,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.012253695962958,10.729147322682877,4.693833276090204,-4.5,sink
2024-09-24,267,S9,10,39.6,-74.9,agriculture,1,main_stem,2,3.885583875370327,21.57437436421595,4.417747295839075,0.0,neutral
2024-09-24,267,S11,11,39.5,-74.9,urban,2,main_stem,2,6.2868589688488505,29.38090816613229,4.915584709151974,0.0,neutral
2024-09-24,267,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.738115030657565,39.18744196804863,4.454653305627955,0.0,neutral
2024-09-24,267,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.454653305627955,44.18744196804863,3.9857430136565792,0.0,neutral
2024-09-24,267,S15,14,39.2,-74.9,urban,2,outlet,1,3.9857430136565792,50.18744196804863,3.631905114304246,0.0,neutral
2024-09-25,268,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.9054632501828006,2.974554097602077,0.0,neutral
2024-09-25,268,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.9054632501828006,3.453033203979123,0.0,neutral
2024-09-25,268,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.9054632501828006,11.106629577228125,8.0,source
2024-09-25,268,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.763658125457002,9.40987169698972,6.0,source
2024-09-25,268,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.763658125457002,8.3219748202778,5.0,source
2024-09-25,268,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.763658125457002,0.0,-3.0,sink
2024-09-25,268,S4,6,39.9,-75.0,forest,0,tributary,2,3.2137936507906,4.810926500365602,2.9859416523686653,0.0,neutral
2024-09-25,268,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.106629577228125,2.905463250182801,10.890274210172688,0.0,neutral
2024-09-25,268,S7,8,39.8,-75.0,forest,0,main_stem,1,2.9859416523686653,7.810926500365602,2.4708230678360508,0.0,neutral
2024-09-25,268,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.150072953581205,10.669121375639802,5.480424466600817,-4.5,sink
2024-09-25,268,S9,10,39.6,-74.9,agriculture,1,main_stem,2,3.975623767218434,21.480047876005404,3.337022679019494,0.0,neutral
2024-09-25,268,S11,11,39.5,-74.9,urban,2,main_stem,2,5.829498749648647,29.243706001462407,4.4192969659003865,0.0,neutral
2024-09-25,268,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.2096484829501932,39.007364126919406,3.8218182704579946,0.0,neutral
2024-09-25,268,S14,13,39.3,-74.9,urban,2,lower_reach,1,3.8218182704579946,44.007364126919406,3.963250230406447,0.0,neutral
2024-09-25,268,S15,14,39.2,-74.9,urban,2,outlet,1,3.963250230406447,50.007364126919406,4.280355115290888,0.0,neutral
2024-09-26,269,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.8883409928783055,3.059638376501656,0.0,neutral
2024-09-26,269,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.8883409928783055,2.7491813543699926,0.0,neutral
2024-09-26,269,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.8883409928783055,11.427348746374085,8.0,source
2024-09-26,269,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.720852482195764,8.972488192756462,6.0,source
2024-09-26,269,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.720852482195764,7.733669146538438,5.0,source
2024-09-26,269,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.720852482195764,0.2992896230760733,-3.0,sink
2024-09-26,269,S4,6,39.9,-75.0,forest,0,tributary,2,2.9044098654358246,4.7766819857566105,2.818371594714344,0.0,neutral
2024-09-26,269,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.427348746374085,2.8883409928783053,11.655203212619917,0.0,neutral
2024-09-26,269,S7,8,39.8,-75.0,forest,0,main_stem,1,2.818371594714344,7.7766819857566105,2.730844005036783,0.0,neutral
2024-09-26,269,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.31384570268819,10.609193475074068,5.472860594735881,-4.5,sink
2024-09-26,269,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.101852299886332,21.38587546083068,4.461136669889683,0.0,neutral
2024-09-26,269,S11,11,39.5,-74.9,urban,2,main_stem,2,6.097402908214061,29.106727943026442,5.140174433899001,0.0,neutral
2024-09-26,269,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.7197320284875373,38.82758042522221,3.865938852410187,0.0,neutral
2024-09-26,269,S14,13,39.3,-74.9,urban,2,lower_reach,1,3.865938852410187,43.82758042522221,3.52956573038187,0.0,neutral
2024-09-26,269,S15,14,39.2,-74.9,urban,2,outlet,1,3.52956573038187,49.82758042522221,3.8083887258191145,0.0,neutral
2024-09-27,270,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.8712518225474193,2.5279650719693345,0.0,neutral
2024-09-27,270,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.8712518225474193,2.6336767607735796,0.0,neutral
2024-09-27,270,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.8712518225474193,10.970860667252708,8.0,source
2024-09-27,270,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.678129556368548,8.401761346956222,6.0,source
2024-09-27,270,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.678129556368548,7.6980228750770685,5.0,source
2024-09-27,270,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.678129556368548,0.0,-3.0,sink
2024-09-27,270,S4,6,39.9,-75.0,forest,0,tributary,2,2.580820916371457,4.742503645094839,2.1845433245524672,0.0,neutral
2024-09-27,270,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.970860667252708,2.8712518225474195,10.33375576205526,0.0,neutral
2024-09-27,270,S7,8,39.8,-75.0,forest,0,main_stem,1,2.1845433245524672,7.742503645094839,2.2714394340153947,0.0,neutral
2024-09-27,270,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.367758554505741,10.549381378915967,4.650317090985498,-4.5,sink
2024-09-27,270,S9,10,39.6,-74.9,agriculture,1,main_stem,2,3.4608782625004464,21.291885024010806,3.877105829211653,0.0,neutral
2024-09-27,270,S11,11,39.5,-74.9,urban,2,main_stem,2,5.7875643521443605,28.970014580379356,4.232262083228908,0.0,neutral
2024-09-27,270,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.116131041614454,38.6481441367479,3.8718239771834257,0.0,neutral
2024-09-27,270,S14,13,39.3,-74.9,urban,2,lower_reach,1,3.8718239771834257,43.6481441367479,4.330615235529492,0.0,neutral
2024-09-27,270,S15,14,39.2,-74.9,urban,2,outlet,1,4.330615235529492,49.6481441367479,4.409279655200549,0.0,neutral
2024-09-28,271,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,3.337561445544226,2.817019111666002,0.0,neutral
2024-09-28,271,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,3.337561445544226,3.452739304021365,0.0,neutral
2024-09-28,271,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,3.337561445544226,15.181681869789394,8.0,source
2024-09-28,271,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,8.343903613860565,12.152582511970033,6.0,source
2024-09-28,271,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,8.343903613860565,10.370907204013607,5.0,source
2024-09-28,271,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,8.343903613860565,0.4547830005226998,-3.0,sink
2024-09-28,271,S4,6,39.9,-75.0,forest,0,tributary,2,3.1348792078436833,7.675122891088452,3.072338744681561,0.0,neutral
2024-09-28,271,S5,7,39.9,-74.9,agriculture,1,tributary,1,15.181681869789394,4.337561445544226,15.543664316248568,0.0,neutral
2024-09-28,271,S7,8,39.8,-75.0,forest,0,main_stem,1,3.072338744681561,10.675122891088453,2.614188387704667,0.0,neutral
2024-09-28,271,S8,9,39.7,-74.9,wetland,3,main_stem,2,13.8481234141093,15.681465059404792,9.845939486554672,-4.5,sink
2024-09-28,271,S9,10,39.6,-74.9,agriculture,1,main_stem,2,6.230063937129669,29.356587950493243,6.954767236470122,0.0,neutral
2024-09-28,271,S11,11,39.5,-74.9,urban,2,main_stem,2,8.662837220241865,40.70049156435381,7.415433691389244,0.0,neutral
2024-09-28,271,S13,12,39.4,-74.9,urban,2,lower_reach,2,3.935108345955972,54.04439517821437,5.993463899745923,0.0,neutral
2024-09-28,271,S14,13,39.3,-74.9,urban,2,lower_reach,1,5.993463899745923,59.04439517821437,5.866384325227469,0.0,neutral
2024-09-28,271,S15,14,39.2,-74.9,urban,2,outlet,1,5.866384325227469,65.04439517821437,5.456699103970424,0.0,neutral
2024-09-29,272,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.8371929870614836,2.824419959733138,0.0,neutral
2024-09-29,272,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.8371929870614836,2.6278937243547085,0.0,neutral
2024-09-29,272,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.8371929870614836,11.08809463215892,8.0,source
2024-09-29,272,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.592982467653709,8.979831131354704,6.0,source
2024-09-29,272,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.592982467653709,7.6588463672592315,5.0,source
2024-09-29,272,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.592982467653709,0.0,-3.0,sink
2024-09-29,272,S4,6,39.9,-75.0,forest,0,tributary,2,2.726156842043923,4.674385974122967,3.1860368532045906,0.0,neutral
2024-09-29,272,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.08809463215892,2.8371929870614836,11.097906959039552,0.0,neutral
2024-09-29,272,S7,8,39.8,-75.0,forest,0,main_stem,1,3.1860368532045906,7.674385974122967,3.21654247183878,0.0,neutral
2024-09-29,272,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.038869045197128,10.430175454715192,5.320308971972925,-4.5,sink
2024-09-29,272,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.268425721905853,21.10456142883816,4.846925960082794,0.0,neutral
2024-09-29,272,S11,11,39.5,-74.9,urban,2,main_stem,2,6.252886163671013,28.69754389649187,5.035942800099481,0.0,neutral
2024-09-29,272,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.5179714000497406,38.29052636414558,4.222231975969707,0.0,neutral
2024-09-29,272,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.222231975969707,43.29052636414558,4.171542413970953,0.0,neutral
2024-09-29,272,S15,14,39.2,-74.9,urban,2,outlet,1,4.171542413970953,49.29052636414558,3.655189666384036,0.0,neutral
2024-09-30,273,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.8202334142744379,2.725157545025597,0.0,neutral
2024-09-30,273,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.8202334142744379,2.7712442282560206,0.0,neutral
2024-09-30,273,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.8202334142744379,11.310890867621744,8.0,source
2024-09-30,273,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.550583535686094,8.821339519444843,6.0,source
2024-09-30,273,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.550583535686094,8.270159923199477,5.0,source
2024-09-30,273,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.550583535686094,0.5098307949026128,-3.0,sink
2024-09-30,273,S4,6,39.9,-75.0,forest,0,tributary,2,2.7482008866408085,4.640466828548876,2.6276623785583184,0.0,neutral
2024-09-30,273,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.310890867621744,2.820233414274438,11.515299565594335,0.0,neutral
2024-09-30,273,S7,8,39.8,-75.0,forest,0,main_stem,1,2.6276623785583184,7.640466828548876,2.2815546941563607,0.0,neutral
2024-09-30,273,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.168319542519589,10.370816949960531,5.578526680326659,-4.5,sink
2024-09-30,273,S9,10,39.6,-74.9,agriculture,1,main_stem,2,3.93004068724151,21.01128377850941,4.239763669851796,0.0,neutral
2024-09-30,273,S11,11,39.5,-74.9,urban,2,main_stem,2,6.254961796525636,28.561867314195503,5.099175742674403,0.0,neutral
2024-09-30,273,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.804503268788508,38.1124508498816,4.274798841844347,0.0,neutral
2024-09-30,273,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.274798841844347,43.1124508498816,3.776473817174195,0.0,neutral
2024-09-30,273,S15,14,39.2,-74.9,urban,2,outlet,1,3.776473817174195,49.1124508498816,3.9274494365990464,0.0,neutral
2024-10-01,274,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.8033271102064239,3.2582174031720355,0.0,neutral
2024-10-01,274,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.8033271102064239,2.4588332621973916,0.0,neutral
2024-10-01,274,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.8033271102064239,11.05106061484801,8.0,source
2024-10-01,274,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.50831777551606,9.286597140637276,6.0,source
2024-10-01,274,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.50831777551606,8.097277638810558,5.0,source
2024-10-01,274,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.50831777551606,0.6834729211746826,-3.0,sink
2024-10-01,274,S4,6,39.9,-75.0,forest,0,tributary,2,2.8585253326847138,4.606654220412848,2.26874663444062,0.0,neutral
2024-10-01,274,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.05106061484801,2.803327110206424,11.026202413087237,0.0,neutral
2024-10-01,274,S7,8,39.8,-75.0,forest,0,main_stem,1,2.26874663444062,7.606654220412848,2.273983274016417,0.0,neutral
2024-10-01,274,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.156399776862257,10.311644885722483,5.050341059674567,-4.5,sink
2024-10-01,274,S9,10,39.6,-74.9,agriculture,1,main_stem,2,3.662162166845492,20.91829910613533,3.5256052420810287,0.0,neutral
2024-10-01,274,S11,11,39.5,-74.9,urban,2,main_stem,2,5.811441440445794,28.42661688165139,4.082656287250544,0.0,neutral
2024-10-01,274,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.3830646042126133,37.93493465716745,3.2874628977154035,0.0,neutral
2024-10-01,274,S14,13,39.3,-74.9,urban,2,lower_reach,1,3.2874628977154035,42.93493465716745,3.2550645026662433,0.0,neutral
2024-10-01,274,S15,14,39.2,-74.9,urban,2,outlet,1,3.2550645026662433,48.93493465716745,3.0741750326205954,0.0,neutral
2024-10-02,275,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.786479084560204,3.0953725152287026,0.0,neutral
2024-10-02,275,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.786479084560204,3.1774326455255566,0.0,neutral
2024-10-02,275,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.786479084560204,11.204066108143007,8.0,source
2024-10-02,275,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.46619771140051,9.092221070915906,6.0,source
2024-10-02,275,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.46619771140051,7.752616324869572,5.0,source
2024-10-02,275,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.46619771140051,0.08298022965335418,-3.0,sink
2024-10-02,275,S4,6,39.9,-75.0,forest,0,tributary,2,3.13640258037713,4.572958169120408,3.4950467756247736,0.0,neutral
2024-10-02,275,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.204066108143007,2.786479084560204,11.025077390559488,0.0,neutral
2024-10-02,275,S7,8,39.8,-75.0,forest,0,main_stem,1,3.4950467756247736,7.572958169120408,4.124428577364503,0.0,neutral
2024-10-02,275,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.058649230737696,10.252676795960713,5.177135364499621,-4.5,sink
2024-10-02,275,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.650781970932062,20.82563496508112,4.739630512550861,0.0,neutral
2024-10-02,275,S11,11,39.5,-74.9,urban,2,main_stem,2,6.246123418710217,28.291832676481633,5.069937631645771,0.0,neutral
2024-10-02,275,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.5764589306495624,37.758030387882144,4.4570020048836465,0.0,neutral
2024-10-02,275,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.4570020048836465,42.758030387882144,3.934335497093064,0.0,neutral
2024-10-02,275,S15,14,39.2,-74.9,urban,2,outlet,1,3.934335497093064,48.758030387882144,3.7705229574480477,0.0,neutral
2024-10-03,276,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.7696943297693881,3.121031058861387,0.0,neutral
2024-10-03,276,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.7696943297693881,2.768486633945838,0.0,neutral
2024-10-03,276,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.7696943297693881,10.84988417296387,8.0,source
2024-10-03,276,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.42423582442347,9.13155053086972,6.0,source
2024-10-03,276,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.42423582442347,8.0236333183599,5.0,source
2024-10-03,276,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.42423582442347,0.31617627342193605,-3.0,sink
2024-10-03,276,S4,6,39.9,-75.0,forest,0,tributary,2,2.9447588464036123,4.539388659538776,2.653907794649815,0.0,neutral
2024-10-03,276,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.84988417296387,2.769694329769388,10.825672477298731,0.0,neutral
2024-10-03,276,S7,8,39.8,-75.0,forest,0,main_stem,1,2.653907794649815,7.539388659538776,2.9205397297531603,0.0,neutral
2024-10-03,276,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.978611504084226,10.19393015419286,5.392154755564782,-4.5,sink
2024-10-03,276,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.156347242658971,20.733318813731636,4.469016402630575,0.0,neutral
2024-10-03,276,S11,11,39.5,-74.9,urban,2,main_stem,2,6.246324860495237,28.157554638155105,5.4265481847337025,0.0,neutral
2024-10-03,276,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.8713622290778194,37.581790462578574,4.610745185186978,0.0,neutral
2024-10-03,276,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.610745185186978,42.581790462578574,4.425695922050297,0.0,neutral
2024-10-03,276,S15,14,39.2,-74.9,urban,2,outlet,1,4.425695922050297,48.581790462578574,4.598467253129997,0.0,neutral
2024-10-04,277,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.7529778195190646,2.9551705541966733,0.0,neutral
2024-10-04,277,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.7529778195190646,3.154465078822912,0.0,neutral
2024-10-04,277,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.7529778195190646,11.24597757579057,8.0,source
2024-10-04,277,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.382444548797661,9.097302063004461,6.0,source
2024-10-04,277,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.382444548797661,7.840182350534929,5.0,source
2024-10-04,277,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.382444548797661,0.25189915932935664,-3.0,sink
2024-10-04,277,S4,6,39.9,-75.0,forest,0,tributary,2,3.0548178165097926,4.505955639038129,2.6475625545572115,0.0,neutral
2024-10-04,277,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.24597757579057,2.7529778195190646,10.975776161036826,0.0,neutral
2024-10-04,277,S7,8,39.8,-75.0,forest,0,main_stem,1,2.6475625545572115,7.505955639038129,2.358302533130238,0.0,neutral
2024-10-04,277,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.036539112020645,10.135422368316725,5.64606890386845,-4.5,sink
2024-10-04,277,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.002185718499344,20.641378007354852,4.530044863433913,0.0,neutral
2024-10-04,277,S11,11,39.5,-74.9,urban,2,main_stem,2,6.185113606984421,28.023822556152513,5.255943789551413,0.0,neutral
2024-10-04,277,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.753921474440385,37.406267104950174,4.90080339601467,0.0,neutral
2024-10-04,277,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.90080339601467,42.406267104950174,4.6370185612910735,0.0,neutral
2024-10-04,277,S15,14,39.2,-74.9,urban,2,outlet,1,4.6370185612910735,48.406267104950174,4.741597097249367,0.0,neutral
2024-10-05,278,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.7363345072719927,2.8375472998661277,0.0,neutral
2024-10-05,278,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.7363345072719927,2.9785059342565057,0.0,neutral
2024-10-05,278,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.7363345072719927,11.324516508318528,8.0,source
2024-10-05,278,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.340836268179982,8.863084061598757,6.0,source
2024-10-05,278,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.340836268179982,7.888117843870959,5.0,source
2024-10-05,278,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.340836268179982,0.554505188780228,-3.0,sink
2024-10-05,278,S4,6,39.9,-75.0,forest,0,tributary,2,2.9080266170613167,4.472669014543985,2.8767370636479987,0.0,neutral
2024-10-05,278,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.324516508318528,2.7363345072719927,11.134096941238546,0.0,neutral
2024-10-05,278,S7,8,39.8,-75.0,forest,0,main_stem,1,2.8767370636479987,7.472669014543985,3.109730872166243,0.0,neutral
2024-10-05,278,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.99859050141865,10.077170775451975,5.224313715417516,-4.5,sink
2024-10-05,278,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.167022293791879,20.54983978999596,3.9070509497597055,0.0,neutral
2024-10-05,278,S11,11,39.5,-74.9,urban,2,main_stem,2,5.897584396815333,27.89067605817594,4.913607624769933,0.0,neutral
2024-10-05,278,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.7340564067750805,37.231512326355926,4.102425952369978,0.0,neutral
2024-10-05,278,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.102425952369978,42.231512326355926,4.1155016318868505,0.0,neutral
2024-10-05,278,S15,14,39.2,-74.9,urban,2,outlet,1,4.1155016318868505,48.231512326355926,4.095059897750644,0.0,neutral
2024-10-06,279,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.719769324800784,3.0690303520409588,0.0,neutral
2024-10-06,279,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.719769324800784,3.4109103322962553,0.0,neutral
2024-10-06,279,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.719769324800784,10.674183625364574,8.0,source
2024-10-06,279,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,4.299423312001959,9.37662108283797,6.0,source
2024-10-06,279,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,4.299423312001959,8.283760893105244,5.0,source
2024-10-06,279,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,4.299423312001959,0.0,-3.0,sink
2024-10-06,279,S4,6,39.9,-75.0,forest,0,tributary,2,3.239970342168607,4.439538649601568,2.9001348567882834,0.0,neutral
2024-10-06,279,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.674183625364574,2.719769324800784,10.779294690280475,0.0,neutral
